Year,Series,Units,data.party-municipality,Value
2016,data.municipalities,data.seats-number,data.skopunarmunicipality,5.0
2016,data.municipalities,data.seats-number,data.skugvoyarmunicipality,3.0
2016,data.municipalities,data.seats-number,data.sorvagsmunicipality,7.0
2016,data.municipalities,data.seats-number,data.sumbiarmunicipality,5.0
2016,data.municipalities,data.seats-number,data.sundamunicipality,11.0
2016,data.municipalities,data.seats-number,data.svinoyarmunicipality,
2016,data.municipalities,data.seats-number,data.torshavnarmunicipality,13.0
2016,data.municipalities,data.seats-number,data.tvoroyrarmunicipality,7.0
2016,data.municipalities,data.seats-number,data.vagamunicipality,11.0
2016,data.municipalities,data.seats-number,data.vagsmunicipality,9.0
2016,data.municipalities,data.seats-number,data.vestmannamunicipality,7.0
2016,data.municipalities,data.seats-number,data.vidareidismunicipality,5.0
2020,data.municipalities,data.womenseats-proportion,data.all-municipalities,35.7
2020,data.municipalities,data.womenseats-proportion,data.biggjarmunicipality,
2020,data.municipalities,data.womenseats-proportion,data.eidismunicipality,57.1
2020,data.municipalities,data.womenseats-proportion,data.elduvikarmunicipality,
2020,data.municipalities,data.womenseats-proportion,data.eysturmunicipality,44.4
2020,data.municipalities,data.womenseats-proportion,data.famjinsmunicipality,0.0
2020,data.municipalities,data.womenseats-proportion,data.fuglafjardarmunicipality,22.2
2020,data.municipalities,data.womenseats-proportion,data.fugloyarmunicipality,66.7
2020,data.municipalities,data.womenseats-proportion,data.funningsmunicipality,
2020,data.municipalities,data.womenseats-proportion,data.gjaarmunicipality,
2020,data.municipalities,data.womenseats-proportion,data.gotumunicipality,
2020,data.municipalities,data.womenseats-proportion,data.haldorsvikarmunicipality,
2020,data.municipalities,data.womenseats-proportion,data.hestsmunicipality,
2020,data.municipalities,data.womenseats-proportion,data.hosvikarmunicipality,
2020,data.municipalities,data.womenseats-proportion,data.hovsmunicipality,33.3
2020,data.municipalities,data.womenseats-proportion,data.husamunicipality,
2020,data.municipalities,data.womenseats-proportion,data.husavikarmunicipality,40.0
2020,data.municipalities,data.womenseats-proportion,data.hvalbiarmunicipality,28.6
2020,data.municipalities,data.womenseats-proportion,data.hvalvikarmunicipality,
2020,data.municipalities,data.womenseats-proportion,data.hvannasundsmunicipality,80.0
2020,data.municipalities,data.womenseats-proportion,data.kirkjuboarmunicipality,
2020,data.municipalities,data.womenseats-proportion,data.klaksvikarmunicipality,36.4
2020,data.municipalities,data.womenseats-proportion,data.kunoyarmunicipality,20.0
2020,data.municipalities,data.womenseats-proportion,data.kvivikarmunicipality,42.9
2020,data.municipalities,data.womenseats-proportion,data.leirvikarmunicipality,
2020,data.municipalities,data.womenseats-proportion,data.midvagsmunicipality,
2020,data.municipalities,data.womenseats-proportion,data.mikladalsmunicipality,
2020,data.municipalities,data.womenseats-proportion,data.mykinesmunicipality,
2020,data.municipalities,data.womenseats-proportion,data.nesmunicipality,28.6
2020,data.municipalities,data.womenseats-proportion,data.nolsoyarmunicipality,
2020,data.municipalities,data.womenseats-proportion,data.oyndarfjardarmunicipality,
2020,data.municipalities,data.womenseats-proportion,data.porkerismunicipality,40.0
2020,data.municipalities,data.womenseats-proportion,data.runavikarmunicipality,36.4
2020,data.municipalities,data.womenseats-proportion,data.saksunarmunicipality,
2020,data.municipalities,data.womenseats-proportion,data.sandavagsmunicipality,
2020,data.municipalities,data.womenseats-proportion,data.sandsmunicipality,42.9
2020,data.municipalities,data.womenseats-proportion,data.sjovarmunicipality,0.0
2020,data.municipalities,data.womenseats-proportion,data.skalamunicipality,
2020,data.municipalities,data.womenseats-proportion,data.skalavikarmunicipality,20.0
2020,data.municipalities,data.womenseats-proportion,data.skopunarmunicipality,40.0
2020,data.municipalities,data.womenseats-proportion,data.skugvoyarmunicipality,0.0
2020,data.municipalities,data.womenseats-proportion,data.sorvagsmunicipality,28.6
2020,data.municipalities,data.womenseats-proportion,data.sumbiarmunicipality,40.0
2020,data.municipalities,data.womenseats-proportion,data.sundamunicipality,9.1
2020,data.municipalities,data.womenseats-proportion,data.svinoyarmunicipality,
2020,data.municipalities,data.womenseats-proportion,data.torshavnarmunicipality,53.8
2020,data.municipalities,data.womenseats-proportion,data.tvoroyrarmunicipality,42.9
2020,data.municipalities,data.womenseats-proportion,data.vagamunicipality,45.5
2020,data.municipalities,data.womenseats-proportion,data.vagsmunicipality,33.3
2020,data.municipalities,data.womenseats-proportion,data.vestmannamunicipality,57.1
2020,data.municipalities,data.womenseats-proportion,data.vidareidismunicipality,20.0
2020,data.municipalities,data.womenseats-number,data.all-municipalities,71.0
2020,data.municipalities,data.womenseats-number,data.biggjarmunicipality,
2020,data.municipalities,data.womenseats-number,data.eidismunicipality,4.0
2020,data.municipalities,data.womenseats-number,data.elduvikarmunicipality,
2020,data.municipalities,data.womenseats-number,data.eysturmunicipality,4.0
2020,data.municipalities,data.womenseats-number,data.famjinsmunicipality,0.0
2020,data.municipalities,data.womenseats-number,data.fuglafjardarmunicipality,2.0
2020,data.municipalities,data.womenseats-number,data.fugloyarmunicipality,2.0
2020,data.municipalities,data.womenseats-number,data.funningsmunicipality,
2020,data.municipalities,data.womenseats-number,data.gjaarmunicipality,
2020,data.municipalities,data.womenseats-number,data.gotumunicipality,
2020,data.municipalities,data.womenseats-number,data.haldorsvikarmunicipality,
2020,data.municipalities,data.womenseats-number,data.hestsmunicipality,
2020,data.municipalities,data.womenseats-number,data.hosvikarmunicipality,
2020,data.municipalities,data.womenseats-number,data.hovsmunicipality,1.0
2020,data.municipalities,data.womenseats-number,data.husamunicipality,
2020,data.municipalities,data.womenseats-number,data.husavikarmunicipality,2.0
2020,data.municipalities,data.womenseats-number,data.hvalbiarmunicipality,2.0
2020,data.municipalities,data.womenseats-number,data.hvalvikarmunicipality,
2020,data.municipalities,data.womenseats-number,data.hvannasundsmunicipality,4.0
2020,data.municipalities,data.womenseats-number,data.kirkjuboarmunicipality,
2020,data.municipalities,data.womenseats-number,data.klaksvikarmunicipality,4.0
2020,data.municipalities,data.womenseats-number,data.kunoyarmunicipality,1.0
2020,data.municipalities,data.womenseats-number,data.kvivikarmunicipality,3.0
2020,data.municipalities,data.womenseats-number,data.leirvikarmunicipality,
2020,data.municipalities,data.womenseats-number,data.midvagsmunicipality,
2020,data.municipalities,data.womenseats-number,data.mikladalsmunicipality,
2020,data.municipalities,data.womenseats-number,data.mykinesmunicipality,
2020,data.municipalities,data.womenseats-number,data.nesmunicipality,2.0
2020,data.municipalities,data.womenseats-number,data.nolsoyarmunicipality,
2020,data.municipalities,data.womenseats-number,data.oyndarfjardarmunicipality,
2020,data.municipalities,data.womenseats-number,data.porkerismunicipality,2.0
2020,data.municipalities,data.womenseats-number,data.runavikarmunicipality,4.0
2020,data.municipalities,data.womenseats-number,data.saksunarmunicipality,
2020,data.municipalities,data.womenseats-number,data.sandavagsmunicipality,
2020,data.municipalities,data.womenseats-number,data.sandsmunicipality,3.0
2020,data.municipalities,data.womenseats-number,data.sjovarmunicipality,0.0
2020,data.municipalities,data.womenseats-number,data.skalamunicipality,
2020,data.municipalities,data.womenseats-number,data.skalavikarmunicipality,1.0
2020,data.municipalities,data.womenseats-number,data.skopunarmunicipality,2.0
2020,data.municipalities,data.womenseats-number,data.skugvoyarmunicipality,0.0
2020,data.municipalities,data.womenseats-number,data.sorvagsmunicipality,2.0
2020,data.municipalities,data.womenseats-number,data.sumbiarmunicipality,2.0
2020,data.municipalities,data.womenseats-number,data.sundamunicipality,1.0
2020,data.municipalities,data.womenseats-number,data.svinoyarmunicipality,
2020,data.municipalities,data.womenseats-number,data.torshavnarmunicipality,7.0
2020,data.municipalities,data.womenseats-number,data.tvoroyrarmunicipality,3.0
2020,data.municipalities,data.womenseats-number,data.vagamunicipality,5.0
2020,data.municipalities,data.womenseats-number,data.vagsmunicipality,3.0
2020,data.municipalities,data.womenseats-number,data.vestmannamunicipality,4.0
2020,data.municipalities,data.womenseats-number,data.vidareidismunicipality,1.0
2020,data.municipalities,data.seats-number,data.all-municipalities,199.0
2020,data.municipalities,data.seats-number,data.biggjarmunicipality,
2020,data.municipalities,data.seats-number,data.eidismunicipality,7.0
2020,data.municipalities,data.seats-number,data.elduvikarmunicipality,
2020,data.municipalities,data.seats-number,data.eysturmunicipality,9.0
2020,data.municipalities,data.seats-number,data.famjinsmunicipality,3.0
2020,data.municipalities,data.seats-number,data.fuglafjardarmunicipality,9.0
2020,data.municipalities,data.seats-number,data.fugloyarmunicipality,3.0
2020,data.municipalities,data.seats-number,data.funningsmunicipality,
2020,data.municipalities,data.seats-number,data.gjaarmunicipality,
2020,data.municipalities,data.seats-number,data.gotumunicipality,
2020,data.municipalities,data.seats-number,data.haldorsvikarmunicipality,
2020,data.municipalities,data.seats-number,data.hestsmunicipality,
2020,data.municipalities,data.seats-number,data.hosvikarmunicipality,
2020,data.municipalities,data.seats-number,data.hovsmunicipality,3.0
2020,data.municipalities,data.seats-number,data.husamunicipality,
2020,data.municipalities,data.seats-number,data.husavikarmunicipality,5.0
2020,data.municipalities,data.seats-number,data.hvalbiarmunicipality,7.0
2020,data.municipalities,data.seats-number,data.hvalvikarmunicipality,
2020,data.municipalities,data.seats-number,data.hvannasundsmunicipality,5.0
2020,data.municipalities,data.seats-number,data.kirkjuboarmunicipality,
2020,data.municipalities,data.seats-number,data.klaksvikarmunicipality,11.0
2020,data.municipalities,data.seats-number,data.kunoyarmunicipality,5.0
2020,data.municipalities,data.seats-number,data.kvivikarmunicipality,7.0
2020,data.municipalities,data.seats-number,data.leirvikarmunicipality,
2020,data.municipalities,data.seats-number,data.midvagsmunicipality,
2020,data.municipalities,data.seats-number,data.mikladalsmunicipality,
2020,data.municipalities,data.seats-number,data.mykinesmunicipality,
2020,data.municipalities,data.seats-number,data.nesmunicipality,7.0
2020,data.municipalities,data.seats-number,data.nolsoyarmunicipality,
2020,data.municipalities,data.seats-number,data.oyndarfjardarmunicipality,
2020,data.municipalities,data.seats-number,data.porkerismunicipality,5.0
2020,data.municipalities,data.seats-number,data.runavikarmunicipality,11.0
2020,data.municipalities,data.seats-number,data.saksunarmunicipality,
2020,data.municipalities,data.seats-number,data.sandavagsmunicipality,
2020,data.municipalities,data.seats-number,data.sandsmunicipality,7.0
2020,data.municipalities,data.seats-number,data.sjovarmunicipality,7.0
2020,data.municipalities,data.seats-number,data.skalamunicipality,
2020,data.municipalities,data.seats-number,data.skalavikarmunicipality,5.0
2020,data.municipalities,data.seats-number,data.skopunarmunicipality,5.0
2020,data.municipalities,data.seats-number,data.skugvoyarmunicipality,3.0
2020,data.municipalities,data.seats-number,data.sorvagsmunicipality,7.0
2020,data.municipalities,data.seats-number,data.sumbiarmunicipality,5.0
2020,data.municipalities,data.seats-number,data.sundamunicipality,11.0
2020,data.municipalities,data.seats-number,data.svinoyarmunicipality,
2020,data.municipalities,data.seats-number,data.torshavnarmunicipality,13.0
2020,data.municipalities,data.seats-number,data.tvoroyrarmunicipality,7.0
2020,data.municipalities,data.seats-number,data.vagamunicipality,11.0
2020,data.municipalities,data.seats-number,data.vagsmunicipality,9.0
2020,data.municipalities,data.seats-number,data.vestmannamunicipality,7.0
2020,data.municipalities,data.seats-number,data.vidareidismunicipality,5.0
